node1,node2,weight
GROUPE LEPINE,BARD,2
GROUPE LEPINE,B.BRAUN,2
GROUPE LEPINE,CONVATEC,1
GROUPE LEPINE,EXACTECH,4
GROUPE LEPINE,SANOFI,29
GROUPE LEPINE,VEXIM,1
GROUPE LEPINE,Olympus Biotech,1
GROUPE LEPINE,MSD,1
GROUPE LEPINE,BIOMET,4
GROUPE LEPINE,CEPHEID,1
GROUPE LEPINE,KISCO,1
GROUPE LEPINE,PROTHEOS,1
GROUPE LEPINE,Zimmer,11
GROUPE LEPINE,SERF,1
GROUPE LEPINE,GLAXOSMITHKLINE,4
GROUPE LEPINE,BOEHRINGER INGELHEIM,4
GROUPE LEPINE,LDR Médical,1
GROUPE LEPINE,B.R.A.,1
GROUPE LEPINE,MATHYS ORTHOPEDIE,3
GROUPE LEPINE,DEPUY,1
GROUPE LEPINE,ABBOTT,1
GROUPE LEPINE,EVOLUTIS,1
GROUPE LEPINE,LUNDBECK,2
GROUPE LEPINE,Smith & Nephew,4
GROUPE LEPINE,ARCOS,1
GROUPE LEPINE,MEDICONSEIL,1
GROUPE LEPINE,MEDICREA,1
GROUPE LEPINE,SYNTHES,3
GROUPE LEPINE,GRUNENTHAL,5
GROUPE LEPINE,ROCHE DIAGNOSTICS,1
GROUPE LEPINE,MICROPORT ORTHOPEDICS,1
GROUPE LEPINE,MEDACTA,6
GROUPE LEPINE,ORTHOPAEDIC & SPINE DEVELOPMENT,1
GROUPE LEPINE,BRISTOL-MYERS SQUIBB,5
GROUPE LEPINE,ARTHREX,3
GROUPE LEPINE,NOVARTIS PHARMA,2
GROUPE LEPINE,ICOMED,11
GROUPE LEPINE,DAIICHI SANKYO,1
GROUPE LEPINE,EUSAPHARMA,3
GROUPE LEPINE,PFIZER,9
GROUPE LEPINE,PROFIL ORTHOPEDIE,1
GROUPE LEPINE,SERVIER,4
GROUPE LEPINE,JANSSEN CILAG,3
GROUPE LEPINE,COVIDIEN,1
GROUPE LEPINE,MASIMO,1
GROUPE LEPINE,3S ORTHO,2
GROUPE LEPINE,LEO PHARMA,21
GROUPE LEPINE,Small Bone Innovations,10
GROUPE LEPINE,OST DEVELOPPEMENT,1
GROUPE LEPINE,EUROSILICONE,1
GROUPE LEPINE,CERAVER,1
GROUPE LEPINE,ASTON MEDICAL,5
PRODIS,Leurquin Mediolanum,2
PRODIS,ALCON,5
PRODIS,horus pharma,6
PRODIS,CENTRALE DES PEELINGS,1
PRODIS,THEA,1
PRODIS,AUDIOPTIC TRADE SERVICES,1
PRODIS,MSD,2
PRODIS,OPHTACOM,1
PRODIS,MENE ET MOY,1
PRODIS,LABORATOIRE CHAUVIN,4
PRODIS,AMO,2
PRODIS,TRB CHEMEDICA,7
PRODIS,laboratoire BAUSCH&LOMB,1
PRODIS,SANTEN,1
PRODIS,Ophta-France,2
PRODIS,SANOTEK,1
PRODIS,Ophtalmic Compagnie,1
PRODIS,SIGVARIS,1
PRODIS,CROMA,1
PRODIS,BAUSCH LOMB,2
PRODIS,CHAUVIN,1
PRODIS,DENSMORE,3
PRODIS,NIDEK,1
PRODIS,VIVACY,1
PRODIS,MERZ PHARMA,4
PRODIS,LUNDBECK,1
PRODIS,NOVARTIS PHARMA,6
PRODIS,ICOMED,5
PRODIS,CARL ZEISS MEDITEC,1
PRODIS,JALDES,1
PRODIS,PHYSIOL,1
PRODIS,Doliage,1
INSTRUMENTATION LABORATORY,RADIOMETER,1
INSTRUMENTATION LABORATORY,SERVIER,1
INSTRUMENTATION LABORATORY,BRAHMS,2
INSTRUMENTATION LABORATORY,ASTRAZENECA,1
INSTRUMENTATION LABORATORY,BARD,1
INSTRUMENTATION LABORATORY,MSD,3
INSTRUMENTATION LABORATORY,SANOFI,6
INSTRUMENTATION LABORATORY,DIASORIN,4
INSTRUMENTATION LABORATORY,ABBVIE,1
INSTRUMENTATION LABORATORY,DGA,5
INSTRUMENTATION LABORATORY,MEDA PHARMA,1
INSTRUMENTATION LABORATORY,VYGON,1
INSTRUMENTATION LABORATORY,SIGVARIS,1
INSTRUMENTATION LABORATORY,BAYER,3
INSTRUMENTATION LABORATORY,BOEHRINGER INGELHEIM,10
INSTRUMENTATION LABORATORY,GLAXOSMITHKLINE,4
INSTRUMENTATION LABORATORY,PRODAREV,1
INSTRUMENTATION LABORATORY,MAQUET,1
INSTRUMENTATION LABORATORY,ABBOTT,3
INSTRUMENTATION LABORATORY,ROCHE DIAGNOSTICS,6
INSTRUMENTATION LABORATORY,BRISTOL-MYERS SQUIBB,5
INSTRUMENTATION LABORATORY,NOVARTIS PHARMA,2
INSTRUMENTATION LABORATORY,DAIICHI SANKYO,1
INSTRUMENTATION LABORATORY,PFIZER,9
INSTRUMENTATION LABORATORY,DIAGNOSTICA STAGO,2
INSTRUMENTATION LABORATORY,EDWARDS LIFESCIENCES,1
INSTRUMENTATION LABORATORY,LEO PHARMA,2
INSTRUMENTATION LABORATORY,SHIRE S.A.,1
INSTRUMENTATION LABORATORY,TELEFLEX MEDICAL,1
INSTRUMENTATION LABORATORY,JANSSEN CILAG,6
SATELEC,Johnson et Johnson Santé Beauté,2
SATELEC,NOBEL BIOCARE,1
SATELEC,HENRY SCHEIN SCA,1
SATELEC,MICRO-MEGA,1
SATELEC,Zimmer,2
SATELEC,DENTSPLY,1
SATELEC,Ultradent Products,1
SATELEC,PIERRE FABRE,1
SATELEC,SIRONA DENTAL SYSTEMS,1
MASIMO,PPD,1
MASIMO,MUNDIPHARMA,2
MASIMO,FH ORTHOPEDICS,1
MASIMO,PROSTRAKAN PHARMA,4
MASIMO,ASTRAZENECA,4
MASIMO,BARD,1
MASIMO,B.BRAUN,3
MASIMO,EDWARDS LIFESCIENCES,8
MASIMO,DRAGER MEDICAL,4
MASIMO,ABBVIE,4
MASIMO,Lilly,2
MASIMO,MEDACTA,1
MASIMO,CEPHEID,1
MASIMO,BIOMERIEUX,3
MASIMO,SANOFI,11
MASIMO,DENTSPLY,1
MASIMO,MSD,12
MASIMO,ICOMED,1
MASIMO,GLAXOSMITHKLINE,2
MASIMO,BOEHRINGER INGELHEIM,8
MASIMO,VYGON,1
MASIMO,MATHYS ORTHOPEDIE,1
MASIMO,GE Medical Systems,6
MASIMO,MAQUET,2
MASIMO,ABBOTT,8
MASIMO,MEDEXACT,2
MASIMO,Smith & Nephew,2
MASIMO,SIGMA TAU,1
MASIMO,ROCHE,1
MASIMO,GRUNENTHAL,1
MASIMO,ConsuMed Research,1
MASIMO,VIFOR,2
MASIMO,MEDITOR,1
MASIMO,GAMBRO HOSPAL,1
MASIMO,RADIOMETER,1
MASIMO,BRISTOL-MYERS SQUIBB,4
MASIMO,FRESENIUS KABI,3
MASIMO,NOVARTIS PHARMA,6
MASIMO,CORREVIO,1
MASIMO,DAIICHI SANKYO,3
MASIMO,PFIZER,12
MASIMO,A A,1
MASIMO,R SUD MEDICAL,1
MASIMO,CERAVER,1
MASIMO,COVIDIEN,3
MASIMO,LEO PHARMA,1
MASIMO,PIERRE FABRE,1
MASIMO,ROCHE DIAGNOSTICS,1
MASIMO,JANSSEN CILAG,4
MASIMO,ASTON MEDICAL,1
BAUSCH LOMB,GLAXOSMITHKLINE,4
BAUSCH LOMB,ALCON,222
BAUSCH LOMB,GaldermaQMed,2
BAUSCH LOMB,NIDEK,10
BAUSCH LOMB,mark'ennovy,7
BAUSCH LOMB,THEA,178
BAUSCH LOMB,Leurquin Mediolanum,81
BAUSCH LOMB,AUDIOPTIC TRADE SERVICES,25
BAUSCH LOMB,BARD,1
BAUSCH LOMB,NORDIC PHARMA,1
BAUSCH LOMB,LABORATOIRE CHAUVIN,104
BAUSCH LOMB,GADOL OPTIC 2000,61
BAUSCH LOMB,OPHTACOM,9
BAUSCH LOMB,MENE ET MOY,1
BAUSCH LOMB,BOIRON,4
BAUSCH LOMB,MSD,83
BAUSCH LOMB,horus pharma,162
BAUSCH LOMB,AMO,85
BAUSCH LOMB,PHARMA DOM,1
BAUSCH LOMB,TRB CHEMEDICA,63
BAUSCH LOMB,A A,46
BAUSCH LOMB,laboratoire BAUSCH&LOMB,114
BAUSCH LOMB,SANTEN,12
BAUSCH LOMB,Ophta-France,20
BAUSCH LOMB,HOYA Surgical Optics,11
BAUSCH LOMB,BAYER,1
BAUSCH LOMB,BIOGEN IDEC,2
BAUSCH LOMB,SINCLAIR PHARMA,1
BAUSCH LOMB,GALDERMA,2
BAUSCH LOMB,LENTILLES,11
BAUSCH LOMB,WELEDA,2
BAUSCH LOMB,CROMA,14
BAUSCH LOMB,ABBOTT,3
BAUSCH LOMB,MEDLINE,1
BAUSCH LOMB,CHAUVIN,84
BAUSCH LOMB,VERBAL,2
BAUSCH LOMB,ABBVIE,3
BAUSCH LOMB,Ophtalmic Compagnie,50
BAUSCH LOMB,MUNDIPHARMA,1
BAUSCH LOMB,ALK-Abello,1
BAUSCH LOMB,SANOTEK,4
BAUSCH LOMB,chris eyes,4
BAUSCH LOMB,ConsuMed Research,1
BAUSCH LOMB,NICOX,2
BAUSCH LOMB,DENSMORE,48
BAUSCH LOMB,MERZ PHARMA,17
BAUSCH LOMB,BIOMET,1
BAUSCH LOMB,OTR3,1
BAUSCH LOMB,SANOFI,13
BAUSCH LOMB,NOVEX PHARMA,5
BAUSCH LOMB,NOVARTIS PHARMA,328
BAUSCH LOMB,ICOMED,178
BAUSCH LOMB,COOPERVISION,121
BAUSCH LOMB,PFIZER,27
BAUSCH LOMB,MENICON,27
BAUSCH LOMB,SERVIER,3
BAUSCH LOMB,Genzyme,5
BAUSCH LOMB,CARL ZEISS MEDITEC,44
BAUSCH LOMB,Medicare-HTM,8
BAUSCH LOMB,PHYSIOL,59
BAUSCH LOMB,Doliage,26
BAUSCH LOMB,ASTRAZENECA,1
BAUSCH LOMB,Topcon,12
RUNESCENCE,ARTHREX,1
RUNESCENCE,SOS MEDICAL,1
RUNESCENCE,ABBOTT PRODUCTS,1
RUNESCENCE,PFIZER,2
RUNESCENCE,Zimmer,1
RUNESCENCE,SIGVARIS,1
RUNESCENCE,GLAXOSMITHKLINE,2
RUNESCENCE,BOEHRINGER INGELHEIM,3
RUNESCENCE,SANOFI,5
RUNESCENCE,LEO PHARMA,2
Therabel,TAKEDA,3
Therabel,MUNDIPHARMA,5
Therabel,MSD,2
Therabel,SANOFI,5
Therabel,Lilly,4
Therabel,PHARMA DOM,1
Therabel,GLAXOSMITHKLINE,4
Therabel,PROSTRAKAN PHARMA,1
Therabel,NOVEX PHARMA,2
Therabel,AMGEN,3
Therabel,ROCHE,4
Therabel,SANDOZ,1
Therabel,ARCHIMEDES PHARMA,4
Therabel,NOVARTIS PHARMA,1
Therabel,CHUGAI PHARMA,4
Therabel,PFIZER,3
Therabel,TEVA PHARMA,4
Therabel,THERABEL LUCIEN PHARMA,5
Therabel,NORGINE PHARMA,3
Therabel,JANSSEN CILAG,3
Codexial Dermatologie,A A,7
Codexial Dermatologie,GaldermaQMed,3
Codexial Dermatologie,CENTRALE DES PEELINGS,7
Codexial Dermatologie,LABCATAL,17
Codexial Dermatologie,MUNDIPHARMA,3
Codexial Dermatologie,ASTRAZENECA,3
Codexial Dermatologie,CONVATEC,2
Codexial Dermatologie,MSD,15
Codexial Dermatologie,SANOFI,4
Codexial Dermatologie,Bioderma,3
Codexial Dermatologie,MENE ET MOY,4
Codexial Dermatologie,ABBVIE,47
Codexial Dermatologie,horus pharma,5
Codexial Dermatologie,SVR,17
Codexial Dermatologie,ALK-Abello,2
Codexial Dermatologie,GLAXOSMITHKLINE,55
Codexial Dermatologie,BAYER,2
Codexial Dermatologie,GALDERMA,35
Codexial Dermatologie,LEO PHARMA,83
Codexial Dermatologie,CROMA,1
Codexial Dermatologie,ABBOTT,18
Codexial Dermatologie,MEDEXACT,33
Codexial Dermatologie,Medicare-HTM,1
Codexial Dermatologie,Smith & Nephew,3
Codexial Dermatologie,BOIRON,1
Codexial Dermatologie,STALLERGENES,2
Codexial Dermatologie,TEOXANE,3
Codexial Dermatologie,PIERRE FABRE,57
Codexial Dermatologie,OMEGA PHARMA,21
Codexial Dermatologie,AMGEN,1
Codexial Dermatologie,ROCHE,4
Codexial Dermatologie,BIOGARAN,1
Codexial Dermatologie,GRUNENTHAL,1
Codexial Dermatologie,MERZ PHARMA,9
Codexial Dermatologie,SINCLAIR PHARMA,5
Codexial Dermatologie,COSMETIQUE ACTIVE,66
Codexial Dermatologie,BRISTOL-MYERS SQUIBB,9
Codexial Dermatologie,MEDA PHARMA,17
Codexial Dermatologie,COLOPLAST,1
Codexial Dermatologie,NOVARTIS PHARMA,10
Codexial Dermatologie,ICOMED,52
Codexial Dermatologie,DAIICHI SANKYO,1
Codexial Dermatologie,PFIZER,12
Codexial Dermatologie,URGO,10
Codexial Dermatologie,TEVA PHARMA,1
Codexial Dermatologie,SERVIER,2
Codexial Dermatologie,VIVACY,4
Codexial Dermatologie,JANSSEN CILAG,47
Codexial Dermatologie,Genzyme,1
Codexial Dermatologie,RECORDATI,5
Codexial Dermatologie,JALDES,12
Codexial Dermatologie,Beiersdorf s.a.s,18
Codexial Dermatologie,ACTELION,8
Codexial Dermatologie,galderma international,48
Codexial Dermatologie,OCP REPARTITION,1
RE-IMAGINE Health Agency,CORREVIO,2
RE-IMAGINE Health Agency,FRESENIUS MEDICAL CARE,2
RE-IMAGINE Health Agency,MALLINCKRODT,1
RE-IMAGINE Health Agency,MUNDIPHARMA,6
RE-IMAGINE Health Agency,BARD,1
RE-IMAGINE Health Agency,LVL MEDICAL,3
RE-IMAGINE Health Agency,Lilly,16
RE-IMAGINE Health Agency,NESTLE HOMECARE,2
RE-IMAGINE Health Agency,ABBVIE,7
RE-IMAGINE Health Agency,MANTARAY,1
RE-IMAGINE Health Agency,ICON CLINICAL RESEARCH,1
RE-IMAGINE Health Agency,LIVE ! BY GL EVENTS,1
RE-IMAGINE Health Agency,LUNDBECK,3
RE-IMAGINE Health Agency,CONGRES COLLOQUES CONVENTIONS,1
RE-IMAGINE Health Agency,BIOGEN IDEC,4
RE-IMAGINE Health Agency,PHILIPS,1
RE-IMAGINE Health Agency,IPSEN PHARMA,2
RE-IMAGINE Health Agency,EISAI,1
RE-IMAGINE Health Agency,MAYOLY SPINDLER,1
RE-IMAGINE Health Agency,Cook,1
RE-IMAGINE Health Agency,GRUNENTHAL,3
RE-IMAGINE Health Agency,SANDOZ,1
RE-IMAGINE Health Agency,AGIR à dom Assistance,1
RE-IMAGINE Health Agency,BioAlliance Pharma,1
RE-IMAGINE Health Agency,ARCHIMEDES PHARMA,2
RE-IMAGINE Health Agency,COLOPLAST,1
RE-IMAGINE Health Agency,ICOMED,6
RE-IMAGINE Health Agency,CHUGAI PHARMA,2
RE-IMAGINE Health Agency,PFIZER,22
RE-IMAGINE Health Agency,KEOCYT,2
RE-IMAGINE Health Agency,RECORDATI,4
RE-IMAGINE Health Agency,PIERRE FABRE,7
RE-IMAGINE Health Agency,THERABEL LUCIEN PHARMA,2
RE-IMAGINE Health Agency,BROTHIER,1
RE-IMAGINE Health Agency,URGO,1
RE-IMAGINE Health Agency,OCD,1
RE-IMAGINE Health Agency,PROSTRAKAN PHARMA,1
RE-IMAGINE Health Agency,ASTRAZENECA,25
RE-IMAGINE Health Agency,BIOTRONIK,4
RE-IMAGINE Health Agency,QIAGEN,1
RE-IMAGINE Health Agency,DINNO SANTE,2
RE-IMAGINE Health Agency,CORDIS,1
RE-IMAGINE Health Agency,EDWARDS LIFESCIENCES,2
RE-IMAGINE Health Agency,SANOFI,30
RE-IMAGINE Health Agency,STENTYS,1
RE-IMAGINE Health Agency,MEDA PHARMA,3
RE-IMAGINE Health Agency,TRB CHEMEDICA,1
RE-IMAGINE Health Agency,GLAXOSMITHKLINE,13
RE-IMAGINE Health Agency,BOEHRINGER INGELHEIM,27
RE-IMAGINE Health Agency,GUERBET,1
RE-IMAGINE Health Agency,Johnson et Johnson Santé Beauté,1
RE-IMAGINE Health Agency,ABBOTT,7
RE-IMAGINE Health Agency,SHIRE S.A.,4
RE-IMAGINE Health Agency,APTALIS PHARMA,1
RE-IMAGINE Health Agency,H.A.C.Pharma,2
RE-IMAGINE Health Agency,Genzyme,6
RE-IMAGINE Health Agency,BRISTOL-MYERS SQUIBB,23
RE-IMAGINE Health Agency,AMERICAN MEDICAL SYSTEMS,1
RE-IMAGINE Health Agency,Vertex Pharmaceuticals,1
RE-IMAGINE Health Agency,ABBOTT PRODUCTS,1
RE-IMAGINE Health Agency,TAKEDA,7
RE-IMAGINE Health Agency,BY AGENCY GROUP,1
RE-IMAGINE Health Agency,Smith & Nephew,1
RE-IMAGINE Health Agency,MEDITOR,1
RE-IMAGINE Health Agency,CONVATEC,1
RE-IMAGINE Health Agency,HERAEUS,1
RE-IMAGINE Health Agency,ISIS,1
RE-IMAGINE Health Agency,PHARMA DOM,2
RE-IMAGINE Health Agency,MD ORTHO,1
RE-IMAGINE Health Agency,RB Pharmaceuticals,1
RE-IMAGINE Health Agency,SEPROPHARM,1
RE-IMAGINE Health Agency,ROCHE,12
RE-IMAGINE Health Agency,SHIRE,1
RE-IMAGINE Health Agency,R SUD MEDICAL,1
RE-IMAGINE Health Agency,ROCHE DIAGNOSTICS,4
RE-IMAGINE Health Agency,GIBAUD,1
RE-IMAGINE Health Agency,RAPTOR PHARMACEUTICALS,3
RE-IMAGINE Health Agency,FRESENIUS KABI,1
RE-IMAGINE Health Agency,NOVARTIS PHARMA,33
RE-IMAGINE Health Agency,TEVA PHARMA,9
RE-IMAGINE Health Agency,VIFOR,3
RE-IMAGINE Health Agency,COVIDIEN,1
RE-IMAGINE Health Agency,HEXACATH,1
RE-IMAGINE Health Agency,JANSSEN CILAG,9
RE-IMAGINE Health Agency,SERVIER,19
RE-IMAGINE Health Agency,TOSHIBA MEDICAL,1
RE-IMAGINE Health Agency,UCB Pharma,2
RE-IMAGINE Health Agency,AGUETTANT,1
RE-IMAGINE Health Agency,CSL BEHRING,1
RE-IMAGINE Health Agency,B.BRAUN,1
RE-IMAGINE Health Agency,MSD,26
RE-IMAGINE Health Agency,All Global,1
RE-IMAGINE Health Agency,SORIN GROUP,3
RE-IMAGINE Health Agency,LA DIFFUSION TECHNIQUE FRANCAISE,1
RE-IMAGINE Health Agency,BIOCODEX,1
RE-IMAGINE Health Agency,ALK-Abello,4
RE-IMAGINE Health Agency,BAYER,3
RE-IMAGINE Health Agency,GE Medical Systems,2
RE-IMAGINE Health Agency,FERRING,1
RE-IMAGINE Health Agency,GE HEALTHCARE,1
RE-IMAGINE Health Agency,MAQUET,1
RE-IMAGINE Health Agency,MEDEXACT,3
RE-IMAGINE Health Agency,BESINS,1
RE-IMAGINE Health Agency,AMGEN,9
RE-IMAGINE Health Agency,AXDOM VAR,1
RE-IMAGINE Health Agency,ConsuMed Research,1
RE-IMAGINE Health Agency,THERADIAL,1
RE-IMAGINE Health Agency,STALLERGENES,3
RE-IMAGINE Health Agency,NOVEX PHARMA,3
RE-IMAGINE Health Agency,DAIICHI SANKYO,17
RE-IMAGINE Health Agency,EUSAPHARMA,1
RE-IMAGINE Health Agency,Biosensors,2
RE-IMAGINE Health Agency,VIVACY,1
RE-IMAGINE Health Agency,A A,3
RE-IMAGINE Health Agency,OTSUKA,1
RE-IMAGINE Health Agency,LEO PHARMA,3
RE-IMAGINE Health Agency,ACTELION,5
RE-IMAGINE Health Agency,Swedish Orphan Biovitrum,1
RE-IMAGINE Health Agency,ASDIA,1
RE-IMAGINE Health Agency,TELEFLEX MEDICAL,1
HYPHEN BIOMED,THE BINDING SITE,1
HYPHEN BIOMED,GLAXOSMITHKLINE,1
HYPHEN BIOMED,DIAGNOSTICA STAGO,1
DUOTECH,ARTHREX,1
DUOTECH,SANOFI,4
DUOTECH,EVOLUTIS,1
DUOTECH,NOVARTIS PHARMA,1
DUOTECH,PROFIL ORTHOPEDIE,4
DUOTECH,Zimmer,2
DUOTECH,PEROUSE MEDICAL,1
DUOTECH,SERF,1
DUOTECH,GRUNENTHAL,1
DUOTECH,LEO PHARMA,2
DUOTECH,Small Bone Innovations,1
DUOTECH,MATHYS ORTHOPEDIE,2
DUOTECH,BRISTOL-MYERS SQUIBB,1
MICRO-MEGA,Straumann,1
MICRO-MEGA,Johnson et Johnson Santé Beauté,1
MICRO-MEGA,HENRY SCHEIN SCA,1
MICRO-MEGA,ICOMED,2
MICRO-MEGA,Bisico,1
MICRO-MEGA,Zimmer,1
MICRO-MEGA,GEISTLICH PHARMA,1
MICRO-MEGA,Ultradent Products,1
MICRO-MEGA,GLAXOSMITHKLINE,3
MICRO-MEGA,PIERRE FABRE,1
MICRO-MEGA,GLOBAL D,1
Carefusion,ABBOTT,1
Carefusion,Biosensors,1
Carefusion,SEPTODONT,1
Carefusion,ASTRAZENECA,1
Carefusion,BIOTRONIK,4
Carefusion,B.BRAUN,1
Carefusion,CORDIS,1
Carefusion,EDWARDS LIFESCIENCES,1
Carefusion,ATO Zizine,1
BIOCODEX,TONIPHARM,9
BIOCODEX,AIR SANTE,1
BIOCODEX,CORREVIO,2
BIOCODEX,FRESENIUS MEDICAL CARE,14
BIOCODEX,MALLINCKRODT,2
BIOCODEX,NOVARTIS VACCINES AND DIAGNOSTICS,140
BIOCODEX,ABS-BOLTON MEDICAL,5
BIOCODEX,MUNDIPHARMA,1653
BIOCODEX,PHONAK,1
BIOCODEX,Gilead,1
BIOCODEX,SUD OUEST ORTHOPEDIE,1
BIOCODEX,EFFIK,66
BIOCODEX,BARD,17
BIOCODEX,GAMIDA,1
BIOCODEX,LVL MEDICAL,5
BIOCODEX,LABORATOIRE CHAUVIN,14
BIOCODEX,DDB Health,1
BIOCODEX,MENE ET MOY,10
BIOCODEX,NESTLE HOMECARE,3
BIOCODEX,ABBVIE,662
BIOCODEX,GROUPE SEBBIN,1
BIOCODEX,PETERS SURGICAL,1
BIOCODEX,VIROPHARMA,82
BIOCODEX,DENTSPLY,1
BIOCODEX,LIVE ! BY GL EVENTS,9
BIOCODEX,CONGRES COLLOQUES CONVENTIONS,330
BIOCODEX,BIOGEN IDEC,11
BIOCODEX,Crinex,14
BIOCODEX,PROFIL ORTHOPEDIE,1
BIOCODEX,PHILIPS,12
BIOCODEX,TETRA MEDICAL,1
BIOCODEX,VIVACY,5
BIOCODEX,JULIUS ZORN GMBH,1
BIOCODEX,ICON CLINICAL RESEARCH,4
BIOCODEX,EISAI,9
BIOCODEX,MAYOLY SPINDLER,845
BIOCODEX,FUJIFILM Medical Systems,8
BIOCODEX,PEROUSE MEDICAL,1
BIOCODEX,IPSEN PHARMA,856
BIOCODEX,COUSIN BIOSERV,2
BIOCODEX,OSTEAL MEDICAL,1
BIOCODEX,ARCHIMEDES PHARMA,23
BIOCODEX,COLOPLAST,176
BIOCODEX,Warner Chilcott,2
BIOCODEX,ICOMED,2854
BIOCODEX,NUTRICIA Nutrition Clinique,3
BIOCODEX,RECORDATI,2380
BIOCODEX,RADIANTE,4
BIOCODEX,CHUGAI PHARMA,93
BIOCODEX,VEXIM,25
BIOCODEX,PFIZER,2341
BIOCODEX,Lohmann & Rauscher,7
BIOCODEX,PHYSIOL,1
BIOCODEX,THERABEL LUCIEN PHARMA,701
BIOCODEX,SPECTRUM PHARMACEUTICALS,2
BIOCODEX,Amplifon Groupe,1
BIOCODEX,ASTON MEDICAL,1
BIOCODEX,BROTHIER,3
BIOCODEX,FRESENIUS KABI,7
BIOCODEX,CIZETA MEDICALI,1
BIOCODEX,BSN-RADIANTE,9
BIOCODEX,AUVEX,1
BIOCODEX,URGO,88
BIOCODEX,OCD,1
BIOCODEX,Second Stage Pharma,5
BIOCODEX,FH ORTHOPEDICS,2
BIOCODEX,SANDOZ,48
BIOCODEX,PROSTRAKAN PHARMA,17
BIOCODEX,ASTRAZENECA,4109
BIOCODEX,QIAGEN,2
BIOCODEX,IMS HEALTH,10
BIOCODEX,DINNO SANTE,15
BIOCODEX,EDWARDS LIFESCIENCES,8
BIOCODEX,SANOFI,3576
BIOCODEX,Bioderma,2
BIOCODEX,ALMIRALL,51
BIOCODEX,Lilly,1666
BIOCODEX,MEDACTA,6
BIOCODEX,MEDA PHARMA,405
BIOCODEX,PROTHEOS,7
BIOCODEX,STALLERGENES,37
BIOCODEX,GAMBRO HOSPAL,1
BIOCODEX,GLAXOSMITHKLINE,4281
BIOCODEX,BOEHRINGER INGELHEIM,2522
BIOCODEX,Asept InMed,1
BIOCODEX,Cook,17
BIOCODEX,COUSIN ENDOSURG,8
BIOCODEX,AGIR à dom Assistance,2
BIOCODEX,BAUERFEIND,1
BIOCODEX,OXYPHARM,4
BIOCODEX,GUERBET,15
BIOCODEX,ARKOPHARMA,53
BIOCODEX,SPINEVISION,1
BIOCODEX,Johnson et Johnson Santé Beauté,4
BIOCODEX,ABBOTT,339
BIOCODEX,ORTHO CLINICAL DIAGNOSTICS,7
BIOCODEX,KEOCYT,1
BIOCODEX,CHAUVIN,1
BIOCODEX,BOIRON,328
BIOCODEX,THERADIAL,1
BIOCODEX,PIERRE FABRE,3554
BIOCODEX,OMEGA PHARMA,14
BIOCODEX,Bailleul,3
BIOCODEX,SYNTHES,1
BIOCODEX,SOS OXYGENE,5
BIOCODEX,HANDI PHARM POITOU,1
BIOCODEX,ISIS,5
BIOCODEX,APTALIS PHARMA,168
BIOCODEX,COSMETIQUE ACTIVE,25
BIOCODEX,Arthritis Fondation Courtin,1
BIOCODEX,LOL PHARMA,1
BIOCODEX,ARTHREX,14
BIOCODEX,Accuray,2
BIOCODEX,ViiV HEALTHCARE,21
BIOCODEX,CEPHALON,5
BIOCODEX,OLEA MEDICAL S.A,1
BIOCODEX,H.A.C.Pharma,6
BIOCODEX,AUDITION SANTE,3
BIOCODEX,LASER,12
BIOCODEX,MED OUEST,2
BIOCODEX,BRISTOL-MYERS SQUIBB,2894
BIOCODEX,AMERICAN MEDICAL SYSTEMS,2
BIOCODEX,NORGINE PHARMA,50
BIOCODEX,medwork,1
BIOCODEX,horus pharma,2
BIOCODEX,ABBOTT PRODUCTS,874
BIOCODEX,CENTRALE DES PEELINGS,12
BIOCODEX,M3 Global Research,2
BIOCODEX,LABCATAL,196
BIOCODEX,PAUL HARTMANN,6
BIOCODEX,THEA,13
BIOCODEX,Leurquin Mediolanum,446
BIOCODEX,Smith & Nephew,117
BIOCODEX,NORDIC PHARMA,34
BIOCODEX,CONVATEC,83
BIOCODEX,YPSOMED,5
BIOCODEX,NIGY,1
BIOCODEX,WELEDA,1
BIOCODEX,GIVEN IMAGING,10
BIOCODEX,Adept Field Solutions,2
BIOCODEX,PHARMA DOM,18
BIOCODEX,Alizé Santé,2
BIOCODEX,SIGVARIS,42
BIOCODEX,BIOPROJET,2
BIOCODEX,MD ORTHO,1
BIOCODEX,GALDERMA,44
BIOCODEX,CROMA,57
BIOCODEX,LUNDBECK,2563
BIOCODEX,laboratoire BAUSCH&LOMB,1
BIOCODEX,RB Pharmaceuticals,147
BIOCODEX,AMS 25,1
BIOCODEX,LINDE HOMECARE,2
BIOCODEX,BSN medical,4
BIOCODEX,Bastide Le Confort Médical,2
BIOCODEX,ROCHE,161
BIOCODEX,R SUD MEDICAL,1
BIOCODEX,IPRAD PHARMA,5
BIOCODEX,ROCHE DIAGNOSTICS,32
BIOCODEX,GIBAUD,46
BIOCODEX,GRIMBERG,5
BIOCODEX,ASPEN,11
BIOCODEX,MERZ PHARMA,22
BIOCODEX,BIOMET,2
BIOCODEX,NOVARTIS PHARMA,3719
BIOCODEX,DAIICHI SANKYO,2701
BIOCODEX,PHARMATERA,417
BIOCODEX,alliance healthcare repartition,4
BIOCODEX,TEVA PHARMA,1972
BIOCODEX,OLYMPUS,1
BIOCODEX,LEO,1
BIOCODEX,COVIDIEN,28
BIOCODEX,SANOFI PASTEUR,589
