LABO,DEPARTEMENT,NB TOTAL CONVENTIONS + AVANTAGES,NB CONVENTIONS,NB AVANTAGES,MONTANT AVANTAGES
ABBVIE,26,81,7,74,4433.390014648
ABBVIE,25,284,27,257,20482.370117179
ABBVIE,44,530,65,465,55696.680168155
ABBVIE,09,37,9,28,2313
ABBVIE,16,61,10,51,7466.0099105841
ABBVIE,69,1073,131,942,79142.0002288779
ABBVIE,39,49,3,46,2470.390014648
ABBVIE,72,212,31,181,9243.380020142
ABBVIE,20,47,2,45,6926.619995117
ABBVIE,41,107,20,87,6316.489959715
ABBVIE,31,859,130,729,86976.5097198524
ABBVIE,57,345,36,309,22070.120056149
ABBVIE,70,19,0,19,692
ABBVIE,12,50,5,45,1874.309997559
ABBVIE,23,50,4,46,3870
ABBVIE,50,158,23,135,11506.830093384
ABBVIE,65,124,20,104,10719.720001224
ABBVIE,62,328,52,276,22310.870040896
ABBVIE,53,48,6,42,3037.7800140376
ABBVIE,63,333,35,298,23294.990081781
ABBVIE,59,769,63,706,95193.009887694
ABBVIE,19,100,8,92,10574.499908446
MEDLINE,37,1,0,1,75
MEDLINE,64,2,0,2,63
MEDLINE,87,6,0,6,299
MEDLINE,92,1,0,1,25
MEDLINE,31,4,0,4,185
MEDLINE,81,1,0,1,46
MEDLINE,95,1,0,1,12
MEDLINE,18,1,0,1,25
MEDLINE,NC,2,0,2,44
MEDLINE,76,4,0,4,165
MEDLINE,33,2,0,2,149
MEDLINE,17,2,0,2,70
MEDLINE,62,1,0,1,40
MEDLINE,59,4,0,4,144
MEDLINE,66,3,0,3,119
MEDLINE,74,2,0,2,118
MEDLINE,10,1,0,1,28
MEDLINE,75,1,0,1,10
STRYKER,62,22,0,22,4396
STRYKER,50,1,0,1,79
STRYKER,19,2,0,2,623
STRYKER,63,6,0,6,622
STRYKER,59,38,1,37,5268
STRYKER,72,4,0,4,970
STRYKER,20,4,0,4,666
STRYKER,41,4,0,4,194
STRYKER,16,3,0,3,2190
STRYKER,69,46,0,46,8793
STRYKER,31,62,0,62,11763
STRYKER,57,7,0,7,760
STRYKER,33,21,0,21,1703
STRYKER,29,1,0,1,1020
STRYKER,02,4,0,4,579
STRYKER,42,15,0,15,3162
STRYKER,66,19,0,19,3164
STRYKER,26,7,0,7,1380
STRYKER,44,25,0,25,3458
STRYKER,25,5,0,5,829
STRYKER,28,5,0,5,1174
STRYKER,03,2,0,2,54
STRYKER,64,41,0,41,1661
STRYKER,67,16,0,16,2451
STRYKER,51,28,0,28,4245
STRYKER,37,3,0,3,700
STRYKER,86,5,0,5,860
STRYKER,49,5,0,5,236
STRYKER,95,20,0,20,1868
STRYKER,13,42,0,42,7064
STRYKER,40,4,0,4,247
STRYKER,80,10,0,10,1850
STRYKER,61,13,0,13,2997
STRYKER,34,34,0,34,2482
STRYKER,73,4,0,4,1120
STRYKER,11,3,0,3,463
STRYKER,75,76,0,76,42828
STRYKER,94,8,0,8,1638
STRYKER,74,7,0,7,765
STRYKER,06,5,0,5,824
STRYKER,07,3,0,3,347
STRYKER,83,13,0,13,1669
STRYKER,60,4,0,4,624
STRYKER,38,23,0,23,4679
STRYKER,77,7,0,7,918
STRYKER,71,8,0,8,561
STRYKER,84,8,0,8,500
STRYKER,81,1,0,1,333
STRYKER,14,20,3,17,4076
STRYKER,56,5,0,5,1566
STRYKER,85,18,0,18,5896
STRYKER,17,9,0,9,2797
STRYKER,78,3,0,3,864
STRYKER,76,12,0,12,2344
STRYKER,05,3,0,3,434
STRYKER,43,2,0,2,466
STRYKER,45,6,0,6,204
STRYKER,30,61,0,61,10198
STRYKER,92,13,0,13,525
STRYKER,89,8,0,8,1243
STRYKER,87,1,0,1,14
STRYKER,21,1,0,1,132
STRYKER,54,12,0,12,3763
STRYKER,91,7,0,7,937
STRYKER,93,10,0,10,1966
HOLLISTER,56,8,0,8,1709
HOLLISTER,81,7,0,7,968
HOLLISTER,14,25,0,25,1961
HOLLISTER,71,35,0,35,2941
HOLLISTER,84,6,0,6,552
HOLLISTER,38,30,0,30,1451
HOLLISTER,77,53,0,53,2038
HOLLISTER,60,1,0,1,61
HOLLISTER,36,12,1,11,881
HOLLISTER,07,14,1,13,629
HOLLISTER,68,42,0,42,5748
HOLLISTER,83,51,0,51,4684
HOLLISTER,79,3,0,3,169
HOLLISTER,58,19,0,19,2852
HOLLISTER,15,1,0,1,61
HOLLISTER,06,42,0,42,3288
HOLLISTER,74,25,0,25,2271
HOLLISTER,94,43,0,43,1992
HOLLISTER,75,153,0,153,11762
HOLLISTER,34,28,0,28,1660
HOLLISTER,61,1,0,1,61
HOLLISTER,73,49,0,49,3014
HOLLISTER,80,1,0,1,61
HOLLISTER,40,16,0,16,2037
HOLLISTER,18,5,0,5,407
HOLLISTER,47,23,0,23,1900
HOLLISTER,93,118,5,113,6350
HOLLISTER,91,9,0,9,214
HOLLISTER,54,8,0,8,677
HOLLISTER,21,56,0,56,4670
HOLLISTER,04,6,2,4,150
HOLLISTER,87,14,0,14,1342
HOLLISTER,92,93,0,93,7921
HOLLISTER,98,1,0,1,61
HOLLISTER,30,25,0,25,3061
HOLLISTER,45,22,0,22,1879
HOLLISTER,10,11,0,11,411
HOLLISTER,43,1,0,1,20
HOLLISTER,46,1,0,1,15
HOLLISTER,22,19,0,19,1621
HOLLISTER,97,2,0,2,81
HOLLISTER,78,22,0,22,1500
HOLLISTER,76,81,0,81,9088
HOLLISTER,85,8,0,8,755
HOLLISTER,17,5,0,5,282
HOLLISTER,31,87,1,86,8029
HOLLISTER,57,2,0,2,106
HOLLISTER,23,1,0,1,170
HOLLISTER,70,1,0,1,17
HOLLISTER,12,13,0,13,1341
HOLLISTER,69,82,1,81,6016
HOLLISTER,16,20,0,20,768
HOLLISTER,41,15,0,15,1186
HOLLISTER,72,13,1,12,1759
HOLLISTER,39,16,1,15,1163
HOLLISTER,20,6,0,6,1419
HOLLISTER,59,138,0,138,15500
HOLLISTER,63,1,0,1,17
HOLLISTER,19,15,0,15,1372
HOLLISTER,50,7,0,7,986
HOLLISTER,53,3,0,3,1643
HOLLISTER,62,27,0,27,1680
HOLLISTER,65,3,0,3,119
HOLLISTER,13,136,2,134,9460
HOLLISTER,27,11,1,10,1319
HOLLISTER,95,31,0,31,1543
HOLLISTER,49,41,0,41,1861
HOLLISTER,86,15,0,15,2024
HOLLISTER,37,12,0,12,657
HOLLISTER,51,3,0,3,196
HOLLISTER,67,20,0,20,1980
HOLLISTER,64,25,0,25,2188
HOLLISTER,90,2,0,2,149
HOLLISTER,28,7,0,7,551
HOLLISTER,24,26,0,26,2317
HOLLISTER,26,1,0,1,100
HOLLISTER,25,50,0,50,2463
HOLLISTER,44,55,0,55,5629
HOLLISTER,66,19,0,19,3720
HOLLISTER,09,16,0,16,1079
HOLLISTER,42,12,0,12,1122
HOLLISTER,29,89,0,89,6426
HOLLISTER,NC,30,0,30,2921
HOLLISTER,02,1,0,1,49
HOLLISTER,35,60,0,60,6245
HOLLISTER,33,153,0,153,15223
NUXE,33,10,0,10,651
NUXE,85,3,0,3,252
NUXE,17,3,0,3,228
NUXE,76,2,0,2,140
NUXE,78,1,0,1,80
NUXE,35,16,0,16,672
NUXE,22,3,0,3,30
NUXE,09,1,0,1,15
NUXE,08,4,0,4,56
NUXE,66,5,0,5,211
NUXE,25,23,0,23,374
NUXE,44,22,0,22,975
NUXE,26,2,0,2,34
NUXE,30,3,0,3,190
NUXE,28,1,0,1,96
NUXE,92,15,0,15,806
NUXE,90,4,0,4,52
NUXE,64,2,0,2,104
NUXE,87,1,0,1,82
NUXE,52,12,0,12,141
NUXE,67,21,0,21,262
NUXE,37,1,0,1,80
NUXE,21,12,0,12,208
NUXE,54,3,0,3,128
NUXE,49,5,0,5,400
NUXE,93,7,0,7,302
NUXE,91,2,0,2,119
NUXE,88,4,0,4,72
NUXE,13,19,0,19,1008
NUXE,62,6,0,6,229
NUXE,65,2,0,2,127
NUXE,80,2,0,2,200
NUXE,73,8,0,8,152
NUXE,34,3,0,3,46
NUXE,94,2,0,2,253
NUXE,75,43,0,43,1745
NUXE,11,10,0,10,110
NUXE,06,3,0,3,258
NUXE,74,7,0,7,325
NUXE,79,1,0,1,80
NUXE,58,1,0,1,22
NUXE,83,1,0,1,12
NUXE,59,19,0,19,559
NUXE,39,2,0,2,34
NUXE,69,13,0,13,519
NUXE,77,1,0,1,120
NUXE,38,2,0,2,98
NUXE,12,1,0,1,184
NUXE,70,8,0,8,165
NUXE,84,1,0,1,13
NUXE,71,8,0,8,87
NUXE,57,6,0,6,74
NUXE,56,15,0,15,271
NUXE,31,4,0,4,144
INSTITUT GEORGES LOPEZ,NC,1,0,1,800
INSTITUT GEORGES LOPEZ,97,2,0,2,544
INSTITUT GEORGES LOPEZ,80,3,0,3,1044
INSTITUT GEORGES LOPEZ,34,2,0,2,544
INSTITUT GEORGES LOPEZ,62,1,0,1,570
INSTITUT GEORGES LOPEZ,65,1,0,1,2910
INSTITUT GEORGES LOPEZ,63,4,0,4,3736
INSTITUT GEORGES LOPEZ,25,4,0,4,1088
INSTITUT GEORGES LOPEZ,59,2,0,2,544
INSTITUT GEORGES LOPEZ,44,4,1,3,1044
INSTITUT GEORGES LOPEZ,75,8,0,8,25488
INSTITUT GEORGES LOPEZ,06,3,0,3,833
INSTITUT GEORGES LOPEZ,51,2,0,2,544
INSTITUT GEORGES LOPEZ,37,2,0,2,544
INSTITUT GEORGES LOPEZ,38,2,0,2,544
INSTITUT GEORGES LOPEZ,69,2,0,2,1245
INSTITUT GEORGES LOPEZ,92,2,0,2,544
INSTITUT GEORGES LOPEZ,90,1,0,1,500
INSTITUT GEORGES LOPEZ,14,2,0,2,544
INSTITUT GEORGES LOPEZ,31,2,0,2,544
INSTITUT GEORGES LOPEZ,49,3,0,3,761
INSTITUT GEORGES LOPEZ,54,1,0,1,215
SANOTEK,34,3,0,3,4014
SANOTEK,38,9,0,9,2588
SANOTEK,22,2,0,2,530
SANOTEK,69,8,0,8,2314
SANOTEK,40,2,0,2,30
SANOTEK,20,2,0,2,43
SANOTEK,13,2,0,2,54
SANOTEK,66,1,0,1,17
SANOTEK,06,4,0,4,2558
SANOTEK,75,4,0,4,1645
SANOTEK,84,2,0,2,318
GACD,77,1,0,1,30
Theramex SAM,77,78,0,78,3903
Theramex SAM,38,298,0,298,19534
Theramex SAM,48,25,0,25,1750
Theramex SAM,36,84,0,84,8648
Theramex SAM,60,102,0,102,8492
Theramex SAM,14,191,0,191,12315
Theramex SAM,81,100,0,100,4434
Theramex SAM,56,183,0,183,7109
Theramex SAM,84,199,0,199,15045
Theramex SAM,71,58,0,58,5708
Theramex SAM,18,91,0,91,5579
Theramex SAM,40,42,0,42,4609
Theramex SAM,80,115,0,115,10430
Theramex SAM,73,120,0,120,9049
Theramex SAM,61,2,0,2,46
Theramex SAM,34,335,0,335,31919
Theramex SAM,15,4,0,4,200
Theramex SAM,58,20,0,20,968
Theramex SAM,79,91,0,91,2651
Theramex SAM,83,261,0,261,21321
Theramex SAM,07,39,0,39,2017
Theramex SAM,68,130,0,130,6734
Theramex SAM,75,1025,0,1025,86277
Theramex SAM,94,211,0,211,9175
Theramex SAM,11,52,0,52,8524
Theramex SAM,06,292,0,292,73908
Theramex SAM,74,129,0,129,9797
Theramex SAM,82,16,0,16,2652
Theramex SAM,04,20,0,20,1590
Theramex SAM,87,100,0,100,14626
Theramex SAM,89,22,0,22,770
Theramex SAM,98,26,0,26,3826
Theramex SAM,00,11,0,11,419
Theramex SAM,92,348,0,348,35692
Theramex SAM,47,38,0,38,1978
Theramex SAM,21,151,0,151,7770
Theramex SAM,54,309,0,309,22922
Theramex SAM,91,257,0,257,11609
Theramex SAM,93,142,0,142,7299
Theramex SAM,05,48,0,48,3010
Theramex SAM,22,86,0,86,5485
Theramex SAM,17,121,0,121,9650
Theramex SAM,85,59,0,59,5081
Theramex SAM,76,302,0,302,15284
Theramex SAM,78,275,0,275,20737
Theramex SAM,08,11,0,11,568
Theramex SAM,01,110,0,110,7324
Theramex SAM,30,216,0,216,22068
Theramex SAM,46,14,0,14,1986
Theramex SAM,43,26,0,26,1240
Theramex SAM,45,78,0,78,3628
Theramex SAM,10,32,0,32,1626
Theramex SAM,16,78,0,78,2964
Theramex SAM,69,323,0,323,26848
Theramex SAM,20,2,0,2,48
Theramex SAM,72,78,0,78,6371
Theramex SAM,39,66,0,66,3296
Theramex SAM,41,124,0,124,6048
Theramex SAM,57,196,0,196,15125
Theramex SAM,31,354,0,354,25454
Theramex SAM,12,8,0,8,914
Theramex SAM,70,101,0,101,4072
Theramex SAM,23,8,0,8,310
Theramex SAM,50,73,0,73,8101
Theramex SAM,65,6,0,6,212
Theramex SAM,62,187,0,187,11096
Theramex SAM,53,22,0,22,1068
Theramex SAM,63,201,0,201,17301
Theramex SAM,59,226,0,226,22130
Theramex SAM,19,24,0,24,1452
Theramex SAM,64,114,0,114,7925
Theramex SAM,52,48,0,48,2010
Theramex SAM,67,445,0,445,38348
Theramex SAM,37,350,0,350,19176
Theramex SAM,51,150,0,150,7096
Theramex SAM,28,82,0,82,2740
Theramex SAM,24,8,0,8,908
Theramex SAM,90,30,0,30,1436
Theramex SAM,03,33,0,33,2212
Theramex SAM,88,135,0,135,7191
Theramex SAM,13,530,0,530,40521
Theramex SAM,86,141,0,141,5683
Theramex SAM,49,290,0,290,12397
Theramex SAM,95,252,0,252,14878
Theramex SAM,27,90,0,90,4690
Theramex SAM,02,223,0,223,15759
Theramex SAM,NC,523,6,517,46315
Theramex SAM,29,148,0,148,8645
Theramex SAM,42,135,0,135,10628
Theramex SAM,33,412,0,412,34866
Theramex SAM,32,13,0,13,677
Theramex SAM,55,4,0,4,186
Theramex SAM,35,294,0,294,11999
Theramex SAM,66,68,0,68,3938
Theramex SAM,44,240,0,240,18624
Theramex SAM,25,156,0,156,10704
Theramex SAM,26,176,0,176,17651
Theramex SAM,09,36,0,36,1828
GENEVRIER,59,224,1,223,12115
GENEVRIER,63,74,0,74,15123
GENEVRIER,19,16,0,16,1396
GENEVRIER,50,10,0,10,1140
GENEVRIER,53,4,0,4,140
GENEVRIER,65,17,0,17,638
GENEVRIER,62,106,0,106,11146
GENEVRIER,57,46,0,46,5944
GENEVRIER,31,110,2,108,10797
GENEVRIER,12,21,1,20,2144
GENEVRIER,69,194,2,192,15179
GENEVRIER,16,11,0,11,251
GENEVRIER,41,9,0,9,134
GENEVRIER,20,5,0,5,60
GENEVRIER,39,11,0,11,166
GENEVRIER,72,15,0,15,1324
GENEVRIER,44,101,4,97,4987
GENEVRIER,25,30,0,30,3699
GENEVRIER,26,43,0,43,4870
GENEVRIER,66,62,0,62,7017
GENEVRIER,09,2,0,2,52
GENEVRIER,42,32,0,32,4402
GENEVRIER,02,26,0,26,1591
GENEVRIER,NC,41,0,41,1397
GENEVRIER,29,36,3,33,5474
GENEVRIER,32,4,0,4,90
GENEVRIER,55,29,0,29,1237
GENEVRIER,35,90,0,90,4913
GENEVRIER,33,285,8,277,23017
GENEVRIER,88,5,0,5,526
GENEVRIER,13,343,9,334,20354
GENEVRIER,27,2,0,2,46
GENEVRIER,95,89,4,85,6334
GENEVRIER,86,2,0,2,44
GENEVRIER,49,31,0,31,2006
GENEVRIER,52,18,0,18,841
GENEVRIER,51,17,0,17,466
GENEVRIER,37,62,0,62,5693
GENEVRIER,67,85,0,85,6152
GENEVRIER,64,73,2,71,11585
GENEVRIER,03,14,4,10,1844
GENEVRIER,24,30,2,28,2032
GENEVRIER,28,22,0,22,543
GENEVRIER,83,133,4,129,12447
GENEVRIER,68,32,0,32,4768
GENEVRIER,07,8,0,8,2024
GENEVRIER,15,4,0,4,152
GENEVRIER,58,4,0,4,154
GENEVRIER,79,19,0,19,1795
GENEVRIER,74,61,2,59,3957
GENEVRIER,82,4,0,4,134
GENEVRIER,06,50,5,45,6685
GENEVRIER,11,27,0,27,2311
GENEVRIER,75,329,16,313,36835
GENEVRIER,94,55,0,55,6849
GENEVRIER,73,5,0,5,173
GENEVRIER,61,5,0,5,177
GENEVRIER,34,202,3,199,19534
GENEVRIER,18,11,0,11,1216
GENEVRIER,40,5,0,5,135
GENEVRIER,80,34,4,30,2497
GENEVRIER,56,12,0,12,420
GENEVRIER,14,24,0,24,3296
GENEVRIER,81,5,0,5,1372
GENEVRIER,71,9,1,8,1010
GENEVRIER,84,114,0,114,6508
GENEVRIER,77,46,0,46,5125
GENEVRIER,38,110,7,103,6856
GENEVRIER,60,7,1,6,996
GENEVRIER,36,13,0,13,842
GENEVRIER,01,6,0,6,131
GENEVRIER,30,53,0,53,2423
GENEVRIER,08,18,0,18,394
GENEVRIER,45,23,0,23,468
GENEVRIER,46,12,0,12,651
GENEVRIER,43,3,0,3,126
GENEVRIER,22,34,0,34,1904
GENEVRIER,97,218,1,217,20053
GENEVRIER,76,61,0,61,10570
GENEVRIER,78,129,2,127,8906
GENEVRIER,85,30,0,30,4836
GENEVRIER,17,22,0,22,2072
GENEVRIER,47,33,0,33,1717
GENEVRIER,91,47,4,43,2112
GENEVRIER,93,90,0,90,10220
GENEVRIER,21,31,0,31,2796
GENEVRIER,54,64,1,63,6045
GENEVRIER,87,10,0,10,1168
GENEVRIER,98,2,0,2,68
GENEVRIER,89,7,0,7,1501
GENEVRIER,92,167,2,165,11323
LEO PHARMA,88,57,1,56,7024
LEO PHARMA,13,876,7,869,80424
LEO PHARMA,27,77,1,76,3369
LEO PHARMA,95,199,5,194,25682
LEO PHARMA,86,68,1,67,8225
LEO PHARMA,49,176,3,173,20719
LEO PHARMA,52,18,1,17,4276
LEO PHARMA,67,335,5,330,65132
LEO PHARMA,37,196,1,195,17129
LEO PHARMA,51,208,2,206,13301
LEO PHARMA,64,175,3,172,10904
LEO PHARMA,03,50,0,50,4895
LEO PHARMA,28,78,0,78,8054
LEO PHARMA,24,58,6,52,5333
LEO PHARMA,90,11,0,11,3749
LEO PHARMA,25,264,8,256,17518
LEO PHARMA,44,358,6,352,18127
LEO PHARMA,26,134,3,131,14002
LEO PHARMA,66,176,3,173,14084
LEO PHARMA,09,14,0,14,2652
LEO PHARMA,42,281,6,275,12223
LEO PHARMA,02,74,3,71,3089
LEO PHARMA,NC,264,12,252,16885
LEO PHARMA,29,175,6,169,14872
LEO PHARMA,32,11,1,10,3236
LEO PHARMA,55,8,0,8,335
LEO PHARMA,35,181,3,178,19883
LEO PHARMA,33,352,7,345,46581
LEO PHARMA,57,225,6,219,14474
LEO PHARMA,31,324,1,323,21875
LEO PHARMA,23,10,0,10,4489
LEO PHARMA,12,46,1,45,3749
LEO PHARMA,70,5,0,5,171
LEO PHARMA,69,425,2,423,36493
LEO PHARMA,16,75,2,73,2217
LEO PHARMA,41,29,0,29,1679
LEO PHARMA,39,35,1,34,3695
LEO PHARMA,72,80,1,79,4253
LEO PHARMA,59,638,22,616,46333
LEO PHARMA,63,139,0,139,11665
LEO PHARMA,19,100,1,99,20222
LEO PHARMA,50,82,3,79,10442
LEO PHARMA,53,9,3,6,643
LEO PHARMA,65,44,0,44,4166
LEO PHARMA,62,397,8,389,21380
LEO PHARMA,47,120,2,118,11547
LEO PHARMA,91,184,1,183,13845
LEO PHARMA,93,287,0,287,11391
LEO PHARMA,54,219,6,213,29433
LEO PHARMA,21,185,2,183,11891
LEO PHARMA,87,77,0,77,5040
LEO PHARMA,04,35,0,35,2400
LEO PHARMA,98,5,1,4,82
LEO PHARMA,89,48,0,48,2641
LEO PHARMA,92,290,5,285,21847
LEO PHARMA,01,57,1,56,2144
LEO PHARMA,30,179,1,178,17923
LEO PHARMA,08,103,0,103,4741
LEO PHARMA,10,32,0,32,6609
LEO PHARMA,45,270,1,269,15231
LEO PHARMA,46,14,2,12,1671
LEO PHARMA,43,35,4,31,3042
LEO PHARMA,22,66,0,66,5588
LEO PHARMA,05,13,0,13,1837
LEO PHARMA,97,366,0,366,41305
LEO PHARMA,76,282,8,274,39722
LEO PHARMA,78,398,7,391,18571
LEO PHARMA,85,169,1,168,9481
LEO PHARMA,17,103,2,101,12313
LEO PHARMA,56,148,2,146,12676
LEO PHARMA,14,208,3,205,11671
LEO PHARMA,81,91,1,90,8678
LEO PHARMA,84,267,3,264,26016
LEO PHARMA,71,65,1,64,10324
LEO PHARMA,77,132,1,131,11453
LEO PHARMA,38,380,4,376,28200
LEO PHARMA,60,160,2,158,6730
LEO PHARMA,36,20,2,18,5983
LEO PHARMA,48,5,0,5,1363
LEO PHARMA,83,542,4,538,33201
LEO PHARMA,07,53,1,52,2824
LEO PHARMA,68,133,2,131,14550
LEO PHARMA,15,63,0,63,2892
LEO PHARMA,79,82,5,77,8798
LEO PHARMA,58,19,0,19,2162
LEO PHARMA,74,147,4,143,13905
LEO PHARMA,82,27,0,27,2018
LEO PHARMA,06,253,2,251,11886
LEO PHARMA,75,687,9,678,154108
LEO PHARMA,11,101,3,98,6757
LEO PHARMA,94,288,0,288,21542
LEO PHARMA,73,166,1,165,10107
LEO PHARMA,61,28,1,27,2873
LEO PHARMA,34,484,2,482,34448
LEO PHARMA,18,17,0,17,1683
LEO PHARMA,80,255,3,252,20085
LEO PHARMA,40,136,6,130,10054
SYMATESE,69,2,0,2,41
SYMATESE,33,3,1,2,296
SOFRADIM PRODUCTION,21,2,0,2,29
Elixo,13,1,1,0,0
Elixo,54,2,2,0,0
Elixo,86,1,1,0,0
Elixo,49,1,1,0,0
Elixo,95,2,2,0,0
Elixo,91,1,1,0,0
Elixo,27,1,1,0,0
Elixo,93,1,1,0,0
Elixo,67,2,2,0,0
Elixo,28,4,4,0,0
Elixo,24,1,1,0,0
Elixo,66,5,5,0,0
Elixo,25,1,1,0,0
Elixo,44,1,1,0,0
Elixo,26,1,1,0,0
Elixo,45,2,2,0,0
Elixo,29,1,1,0,0
Elixo,42,1,1,0,0
Elixo,22,2,2,0,0
Elixo,17,4,4,0,0
Elixo,76,1,1,0,0
Elixo,78,1,1,0,0
Elixo,35,1,1,0,0
Elixo,14,1,1,0,0
Elixo,70,2,2,0,0
Elixo,77,1,1,0,0
Elixo,38,1,1,0,0
Elixo,58,1,1,0,0
Elixo,59,11,11,0,0
Elixo,18,2,2,0,0
Elixo,40,1,1,0,0
Elixo,50,1,1,0,0
Elixo,62,5,5,0,0
Elixo,53,2,2,0,0
NEOSTEO,21,1,0,1,915
NEOSTEO,45,1,0,1,1829
LFB BIOTECHNOLOGIES,39,4,0,4,80
LFB BIOTECHNOLOGIES,16,4,0,4,136
LFB BIOTECHNOLOGIES,69,128,0,128,6872
LFB BIOTECHNOLOGIES,31,69,0,69,2917
LFB BIOTECHNOLOGIES,57,34,0,34,1868
LFB BIOTECHNOLOGIES,62,14,0,14,829
LFB BIOTECHNOLOGIES,53,4,0,4,196
LFB BIOTECHNOLOGIES,19,2,0,2,65
LFB BIOTECHNOLOGIES,63,45,0,45,2538
LFB BIOTECHNOLOGIES,59,45,0,45,2961
LFB BIOTECHNOLOGIES,90,5,0,5,100
LFB BIOTECHNOLOGIES,03,8,0,8,394
LFB BIOTECHNOLOGIES,64,4,0,4,198
LFB BIOTECHNOLOGIES,51,2,0,2,178
LFB BIOTECHNOLOGIES,67,59,0,59,3080
LFB BIOTECHNOLOGIES,37,15,0,15,1413
LFB BIOTECHNOLOGIES,49,18,0,18,1700
LFB BIOTECHNOLOGIES,86,13,0,13,1416
LFB BIOTECHNOLOGIES,95,1,0,1,29
LFB BIOTECHNOLOGIES,13,27,0,27,1387
LFB BIOTECHNOLOGIES,88,13,0,13,510
LFB BIOTECHNOLOGIES,33,92,0,92,4643
LFB BIOTECHNOLOGIES,35,29,0,29,3250
LFB BIOTECHNOLOGIES,32,1,0,1,60
LFB BIOTECHNOLOGIES,NC,7,0,7,122
LFB BIOTECHNOLOGIES,29,7,0,7,2300
LFB BIOTECHNOLOGIES,02,8,0,8,347
LFB BIOTECHNOLOGIES,42,34,0,34,2077
LFB BIOTECHNOLOGIES,66,14,0,14,1549
LFB BIOTECHNOLOGIES,26,5,0,5,179
LFB BIOTECHNOLOGIES,25,7,0,7,119
LFB BIOTECHNOLOGIES,44,20,0,20,1889
LFB BIOTECHNOLOGIES,36,2,0,2,220
LFB BIOTECHNOLOGIES,60,11,0,11,529
LFB BIOTECHNOLOGIES,38,39,0,39,2851
LFB BIOTECHNOLOGIES,77,13,0,13,497
LFB BIOTECHNOLOGIES,71,9,0,9,329
LFB BIOTECHNOLOGIES,81,12,0,12,1241
LFB BIOTECHNOLOGIES,14,5,0,5,101
LFB BIOTECHNOLOGIES,56,2,0,2,41
LFB BIOTECHNOLOGIES,40,6,0,6,276
LFB BIOTECHNOLOGIES,80,24,0,24,976
LFB BIOTECHNOLOGIES,18,1,0,1,837
LFB BIOTECHNOLOGIES,61,1,0,1,49
LFB BIOTECHNOLOGIES,34,26,0,26,3838
LFB BIOTECHNOLOGIES,73,17,0,17,810
LFB BIOTECHNOLOGIES,94,56,0,56,3474
LFB BIOTECHNOLOGIES,75,142,1,141,7850
LFB BIOTECHNOLOGIES,11,7,0,7,369
LFB BIOTECHNOLOGIES,74,15,0,15,591
LFB BIOTECHNOLOGIES,06,51,0,51,7299
LFB BIOTECHNOLOGIES,79,3,0,3,144
LFB BIOTECHNOLOGIES,68,28,0,28,4426
LFB BIOTECHNOLOGIES,83,1,0,1,21
LFB BIOTECHNOLOGIES,92,25,0,25,1567
LFB BIOTECHNOLOGIES,00,3,0,3,180
LFB BIOTECHNOLOGIES,98,3,0,3,20
LFB BIOTECHNOLOGIES,89,1,0,1,29
LFB BIOTECHNOLOGIES,87,6,0,6,268
LFB BIOTECHNOLOGIES,21,93,0,93,6528
LFB BIOTECHNOLOGIES,54,67,0,67,3113
LFB BIOTECHNOLOGIES,93,7,0,7,961
LFB BIOTECHNOLOGIES,91,1,0,1,29
LFB BIOTECHNOLOGIES,17,16,0,16,716
LFB BIOTECHNOLOGIES,85,1,0,1,24
LFB BIOTECHNOLOGIES,78,2,0,2,69
LFB BIOTECHNOLOGIES,76,18,0,18,1383
LFB BIOTECHNOLOGIES,05,6,0,6,550
LFB BIOTECHNOLOGIES,22,13,0,13,600
LFB BIOTECHNOLOGIES,43,11,0,11,239
LFB BIOTECHNOLOGIES,46,1,0,1,60
LFB BIOTECHNOLOGIES,10,21,0,21,726
LFB BIOTECHNOLOGIES,45,11,0,11,354
LFB BIOTECHNOLOGIES,08,2,0,2,45
LFB BIOTECHNOLOGIES,30,5,0,5,889
HOYA LENS,13,1,1,0,0
HOYA LENS,95,1,0,1,56
HOYA LENS,76,1,0,1,115
COUSIN BIOTECH,62,1,0,1,34
COUSIN BIOTECH,78,1,0,1,52
COUSIN BIOTECH,NC,2,0,2,184
COUSIN BIOTECH,34,7,0,7,5562
COUSIN BIOTECH,84,8,0,8,2072
COUSIN BIOTECH,75,2,0,2,184
COUSIN BIOTECH,71,1,0,1,34
COUSIN BIOTECH,94,3,0,3,251
COUSIN BIOTECH,54,2,0,2,184
COUSIN BIOTECH,74,5,0,5,938
COUSIN BIOTECH,45,2,0,2,184
COUSIN BIOTECH,25,1,0,1,34
FIMED,34,1,0,1,34.0499992371
Sequent Medical,44,12,0,12,1153
Sequent Medical,63,6,0,6,804
Sequent Medical,14,12,0,12,1801
Sequent Medical,75,1,0,1,15
Sequent Medical,67,4,0,4,362
Sequent Medical,34,10,0,10,761
Sequent Medical,35,7,0,7,1287
Sequent Medical,92,19,0,19,8142
Arthritis Fondation Courtin,03,1,1,0,0
Arthritis Fondation Courtin,59,1,1,0,0
SOS MEDICAL,97,9,0,9,5288
ICOMED,83,1354,0,1354,33516
ICOMED,68,654,0,654,15844
ICOMED,07,275,0,275,7063
ICOMED,15,151,0,151,3515
ICOMED,79,305,0,305,7711
ICOMED,58,177,0,177,4213
